Config
x_left: 0.0
x_right: 1.0
N: 31
dx: 0.03333333333333333
#
finish_time: 0.7071067811865475
M: 31
dt: 0.02357022603955158
#
Solution
# Iteration: 1
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
# Iteration: 2
0.0005555555555555553	0.00011111111111111102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
# Iteration: 3
0.0022222222222222214	0.0008588561714036668	8.636692350900724e-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
# Iteration: 4
0.004999999999999998	0.002623190522105017	0.0007739981163950116	6.944831061417395e-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
# Iteration: 5
0.008888888888888887	0.005459803868217032	0.0025310002403568462	0.0007100654886036104	5.7666108376196824e-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
# Iteration: 6
0.013888888888888881	0.00937839042555714	0.005389628405175507	0.0024543402603478866	0.0006600949222288892	4.920398374052077e-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
# Iteration: 7
0.01999999999999999	0.014393909870990967	0.00932590791601075	0.005326549555688568	0.002389721678937299	0.0006201425088237032	4.2943917229800574e-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
# Iteration: 8
0.02722222222222222	0.020514415502378886	0.014351958824630558	0.0092763426806593	0.0052703628720970775	0.002334751263162946	0.0005876532690545927	3.819132353914802e-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
# Iteration: 9
