Config
x_left: 0.0
x_right: 1.0
N: 31
dx: 0.03333333333333333
#
finish_time: 1.414213562373095
M: 31
dt: 0.04714045207910316
#
Solution
# Iteration: 1
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
# Iteration: 2
0.21711852081087685	0.10855926040543841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
# Iteration: 3
0.3070519567731272	0.23171772844781868	0.04634354568956371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
# Iteration: 4
0.3760603093086393	0.3183933728906612	0.19006927350917205	0.008282237529004631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
# Iteration: 5
0.4342370416217538	0.38448354998237066	0.30223075068602273	0.13584078593679524	0.00019737871189054215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
# Iteration: 6
0.485491771707323	0.4409866250845644	0.38075578372876795	0.2832681484157203	0.07983112907372653	6.597490756907917e-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
# Iteration: 7
0.531829589694499	0.49088338906683027	0.4402360220943346	0.3763505067391649	0.26089456835544544	0.03107043625329065	2.868872112828234e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
# Iteration: 8
0.5744416110917819	0.5358997074664273	0.49016701492905396	0.43790956786594465	0.3681560643682851	0.22950383237121139	0.0046056081549911655	8.041102908110505e-31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
# Iteration: 9
